ano;cod_ies;nome_ies;sigla_ies;categoria_adm;organizacao_acad;uf;igc_continuo;igc_faixa;nome_google_place;latitude;longitude;endereco;endereco_detalhe
2018;1243;Faculdade Doctum da Serra;DOCTUM;Privada sem fins lucrativos;Faculdade;ES;2,97328;4;Faculdade Doctum;-20.1908507;-40.2539921;Rua I D, 80 - Civit II, Serra - ES, 29168-064, Brasil;RP5W+MC Civit II, Serra - ES
2018;1244;FACULDADE BRASILEIRA;MULTIVIX VITÓRIA;Privada com fins lucrativos;Faculdade;ES;3,57226;4;Faculdade brasileira;-20.1727009;-40.2559803;R. Pouso Alegre - Barcelona, Serra - ES, 29166-160, Brasil;RPGV+WJ Barcelona, Serra - ES
2018;1245;Faculdade de Castelo - Multivix Castelo;Multivix Castelo;Privada com fins lucrativos;Faculdade;ES;4,09163;5;Multivix Castelo;-20.6087274;-41.2127366;Av. Nicanor Marques, 245 - Santa Fé, Castelo - ES, 29360-000, Brasil;9QRP+GW Castelo, ES
2018;1249;FACULDADE DE EDUCAÇÃO DE COSTA RICA;FECRA;Privada sem fins lucrativos;Faculdade;MS;2,01865;3;Instituição Ensino de Laura Daiane - Fecra;-18.5390727;-53.1322592;R. Ambrosina Paes Coelho, 1054 - Centro, Costa Rica - MS, 79550-000, Brasil;FV69+93 Centro, Costa Rica - MS
2018;1252;FACULDADE PROMOVE DE MINAS GERAIS;PROMOVE;Privada com fins lucrativos;Faculdade;MG;3,38328;4;Faculdade Promove;-19.9265124;-43.9368748;Av. João Pinheiro, 164 - Lourdes, Belo Horizonte - MG, 30130-180, Brasil;33F7+97 Lourdes, Belo Horizonte - MG
2018;1253;FACULDADE METODISTA GRANBERY;FMG;Privada sem fins lucrativos;Faculdade;MG;2,58939;3;Faculdade Metodista Granbery;-21.7660174;-43.3448861;R. Sampaio, 300 - Granbery, Juiz de Fora - MG, 36010-359, Brasil;6MM4+H2 Granbery, Juiz de Fora - MG
2018;1254;FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO;FAI;Privada sem fins lucrativos;Faculdade;MG;2,24588;3;UNIPAC Itabirito - FUPAC/FUNJOB;-20.2521394;-43.8043138;R. Rio Branco, 23 - Matriz, Itabirito - MG, 35450-000, Brasil;P5XW+47 Centro, Itabirito - MG
2018;1255;Centro Universitário FBV Wyden;UniFBV Wyden;Privada com fins lucrativos;Centro Universitário;PE;3,11933;4;UniFBV | Wyden;-8.1063494;-34.9152086;R. Jean Emile Favre, 422 - Imbiribeira, Recife - PE, 51200-060, Brasil;V3VM+FW Imbiribeira, Recife - PE
2018;1256;FACULDADE DOM BOSCO;DOM BOSCO;Privada sem fins lucrativos;Faculdade;PR;3,42097;4;Faculdade Dom Bosco;-25.4175785;-49.296423;R. Paulo Martins, 298 - Mercês, Curitiba - PR, 81710-000, Brasil;HPJ3+XC Mercês - Matriz, Curitiba - PR
2018;1257;FACULDADE DE ADMINISTRAÇÃO, CIÊNCIAS, EDUCAÇÃO E LETRAS;FACEL;Privada sem fins lucrativos;Faculdade;PR;1,67714;2;FACEL Faculdade;-25.4324577;-49.26652010000001;R. Pedro Ivo, 750 - Centro, Curitiba - PR, 80010-020, Brasil;HP9M+29 Centro - Matriz, Curitiba - PR
2018;1258;FACULDADE DE CASCAVEL;;Privada com fins lucrativos;Faculdade;PR;2,30623;3;Faculdade Unopar de Cascavel-Cursos Presenciais e EAD;-24.9628709;-53.4295291;Av. Rocha Pombo, 2005 - Bairro São Cristóvão, Cascavel - PR, 85816-540, Brasil;2HPC+V5 Bairro São Cristóvão, Cascavel - PR
2018;1263;FACULDADE BEZERRA DE ARAÚJO;FABA;Privada com fins lucrativos;Faculdade;RJ;2,03453;3;FABA Faculdade Bezerra de Araújo;-22.90492;-43.5521998;R. Carius, 179 - Campo Grande, Rio de Janeiro - RJ, 23052-180, Brasil;3CWX+24 Campo Grande, Rio de Janeiro - RJ
2018;1264;CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE;UNI-RN;Privada sem fins lucrativos;Centro Universitário;RN;3,61497;4;Centro Universitário do Rio Grande do Nortegci IIR;-5.7942478;-35.193245;R. Prefeita Eliane Barros, 2000 - Tirol, Natal - RN, 59014-545, Brasil;6R44+8P Tirol, Natal - RN
2018;1266;FACULDADES INTEGRADAS URUBUPUNGÁ;FIU;Privada sem fins lucrativos;Faculdade;SP;2,15788;3;Faculdades Integradas Urubupungá;-20.64439;-51.108752;Av. Jonas Alves de Melo, 1660 - Centro, Pereira Barreto - SP, 15370-000, Brasil;9V4R+6F Pereira Barreto, SP
2018;1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;IESGF;Privada com fins lucrativos;Faculdade;SC;2,55659;3;Instituto de Ensino Superior da Grande Florianópolis - Iesgf;-27.597734;-48.6101367;Av. Ver. Walter Borges, 424 - Campinas, São José - SC, 88101-030, Brasil;C92Q+WW Campinas, São José - SC
2018;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO RIBEIRÃO PRE;Privada com fins lucrativos;Centro Universitário;SP;2,59303;3;Centro Universitário Estácio de Ribeirão Preto;-21.2088087;-47.7868538;Rua Abrahão Issa Halach, 980 - Ribeirânia, Ribeirão Preto - SP, 14096-160, Brasil;Q6R7+F7 Ribeirânia, Ribeirão Preto - SP
2018;1273;Centro Universitário Campo Limpo Paulista;UNIFACCAMP;Privada com fins lucrativos;Centro Universitário;SP;2,2266;3;UNIFACCAMP Centro Universitário Campo Limpo Paulista;-23.2013319;-46.78461679999999;R. Guatemala, 167 - Jardim America, Campo Limpo Paulista - SP, 13231-230, Brasil;Q6X8+F5 Jardim America - Juniai, Campo Limpo Paulista - SP
2018;1275;FACULDADE DO GUARUJÁ;FAGU;Privada com fins lucrativos;Faculdade;SP;2,00433;3;Faculdade do Guarujá;-23.9667831;-46.2807361;Av. Santos Dumont, 3365 - Jardim Boa Esperanca (Vicente de Carvalho), Guarujá - SP, 11460-006, Brasil;2PM9+7P Jardim Boa Esperanca (Vicente de Carvalho), Guarujá - SP
2018;1276;INSTITUTO TAUBATÉ DE ENSINO SUPERIOR;I.T.E.S.;Privada com fins lucrativos;Faculdade;SP;2,60222;3;ITES - Instituto Taubaté de Ensino Superior;-23.0404781;-45.5628014;Av. Dom Pedro I, 3575 - Jardim Eulalia, Taubaté - SP, 12090-000, Brasil;XC5P+RV Jardim Eulalia, Taubaté - SP
2018;1279;FACULDADE DE ITÁPOLIS - FACITA;FACITA;Privada com fins lucrativos;Faculdade;SP;2,37772;3;FACITA - Faculdade de Itápolis;-21.587037;-48.812683;Rua Mário de Souza Castro, 200 - Jardim Santa Monica, Itápolis - SP, 14900-000, Brasil;C57P+5W Jardim Santa Monica, Itápolis - SP
2018;1280;Faculdade Estácio Cotia;Estácio FAAC;Privada com fins lucrativos;Faculdade;SP;2,48661;3;Faculdade Estácio;-23.6086705;-46.8360501;R. Howard Archibal Acheson Júnior, 393 - Jardim da Gloria, Cotia - SP, 06711-280, Brasil;95R7+GH Jardim da Gloria, Cotia - SP
2018;1281;FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA;FAIT;Privada com fins lucrativos;Faculdade;SP;3,18673;4;FAIT;-23.9626304;-48.8854678;Pilão d'Água - Rod. Francisco Alves Negrão, Km 285, Itapeva - SP, 18412-000, Brasil;24P7+WR Itapeva, SP
2018;1290;Faculdade Álvares de Azevedo;FAATESP;Privada com fins lucrativos;Faculdade;SP;1,60565;2;FAATESP;-23.6488158;-46.7604653;Estr. do Campo Limpo, 695 - Jardim Sao Januario, São Paulo - SP, 05777-001, Brasil;962Q+FR Jardim Sao Januario, São Paulo - SP
2018;1291;FACULDADE DE SANTO ANTONIO DA PLATINA;;Privada com fins lucrativos;Faculdade;PR;2,59075;3;Faculdade do Norte Pioneiro - FANORPI;-23.2858638;-50.0546346;BR 153 KM 40 - Pq. de Exp. Dr. Alício Dias dos Reis, Santo Antônio da Platina - PR, 86430-000, Brasil;PW7W+M4 Santo Antônio da Platina, PR
2018;1292;Centro Universitário de Adamantina;FAI;Especial;Centro Universitário;SP;2,34271;3;Campus I - UniFAI;-21.685434;-51.0800555;R. Nove de Julho, 730 - Centro, Adamantina - SP, 17800-000, Brasil;8W79+RX Centro, Adamantina - SP
2018;1294;Centro Universitário das Américas;CAM;Privada com fins lucrativos;Centro Universitário;SP;2,6836;3;FAM - Campus Paulista;-23.5566262;-46.65881419999999;R. Augusta, 1508 - Consolação, São Paulo - SP, 01304-001, Brasil;C8VR+8F Consolação - Consolacao, São Paulo - SP
2018;1295;FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA;;Privada com fins lucrativos;Faculdade;SP;2,05237;3;Faculdade de Educação e Tecnologia Iracema;-23.5396179;-46.569032;R. Airi, 20 - Tatuapé, São Paulo - SP, 03310-010, Brasil;FC6J+59 Tatuapé - Tatuape, São Paulo - SP
2018;1296;ESCOLA SUPERIOR DE MARKETING;ESM;Privada sem fins lucrativos;Faculdade;PE;1,45322;2;ESPM;-23.59;-46.64;Rua Dr. Álvaro Alvim, 123 - Vila Mariana, São Paulo - SP, 04018-010, Brasil;C956+X2 Vila Mariana, São Paulo - SP
2018;1298;Faculdade Estácio de Alagoas - Estácio FAL;ESTÁCIO FAL;Privada com fins lucrativos;Faculdade;AL;2,42163;3;Estácio;-9.652009099999999;-35.7022522;Av. Pio XII, 350 - Jatiúca, Maceió - AL, 57035-560, Brasil;87XX+53 Jatiúca, Maceió - AL
2018;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;FIFE;Privada sem fins lucrativos;Faculdade;SP;2,8579;3;Fundação Educacional de Fernandópolis - FEF;-20.2616392;-50.2283542;Av. Theotonio Vilela, s/n - Campus Universitário, Fernandópolis - SP, 15600-000, Brasil;PQQC+8M Res. Terra Verde, Fernandópolis - SP
2018;1300;INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH;ITES;Privada sem fins lucrativos;Faculdade;SP;2,02029;3;Faculdades ITES;-21.4074278;-48.5004484;Praça Doutor Horácio Ramalho, 159, Taquaritinga - SP, 15900-000, Brasil;HFVX+2R Taquaritinga, SP
2018;1301;INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR;IMMES;Privada sem fins lucrativos;Faculdade;SP;2,79621;3;Instituto Municipal Matonense de Ensino Superior;-21.605171;-48.364332;Av. Tiradentes, 629 - Centro, Matão - SP, 15990-185, Brasil;9JVP+W7 Centro, Matão - SP
2018;1302;FACULDADE BATISTA BRASILEIRA;FBB;Privada sem fins lucrativos;Faculdade;BA;2,71384;3;Faculdade Batista Brasileira;-12.997989;-38.46510110000001;Atrás do Hotel Fiesta, R. Altino Serbeto de Barros, 174 - Itaigara, Salvador - BA, 41830-492, Brasil;2G2M+RX Itaigara, Salvador - BA
2018;1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Pública Federal;Instituto Federal de Educação, Ciência e Tecnologia;GO;3,30451;4;Instituto Federal Goiano;-15.3514013;-49.5959766;Rodovia Go-154, Km 03, s / n, Ceres - GO, 76300-000, Brasil;JCX3+CJ Ceres, GO
2018;1304;FACULDADE DE RIBEIRÃO PIRES;;Privada sem fins lucrativos;Faculdade;SP;2,63048;3;Faculdade de Ribeirão Pires - FIRP;-23.6916417;-46.429789;Av. Cel. Oliveira Lima, 3345 - Alianca, Ribeirão Pires - SP, 09404-100, Brasil;8H5C+83 Alianca, Ribeirão Pires - SP
2018;1305;FACULDADE DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP;;Privada com fins lucrativos;Faculdade;MT;2,32003;3;Iuni Educacional;-11.8744341;-55.5053519;Avenida Alexandre Ferronato 955, Sinop - MT, 78557-247, Brasil;4FGV+6V Jardim Jacarandas, Sinop - MT
2018;1307;FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL;FAEF;Privada com fins lucrativos;Faculdade;SP;2,72913;3;FAEF - FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL;-22.2177351;-49.6820321;Rod. Cmte. João Ribeiro de Barros, Km 420, Garça - SP, 17400-000, Brasil;Q8J9+W5 Garça, SP
2018;1308;FACULDADE NOVO MILÊNIO;FNM;Privada com fins lucrativos;Faculdade;ES;2,0515;3;Faculdade Novo Milênio;-20.359052;-40.2983575;Av. Santa Leopoldina, 840 - Praia de Itaparica, Vila Velha - ES, 29102-041, Brasil;JPR2+9M Praia de Itaparica - Itaparica, Vila Velha - ES
2018;1309;Faculdade Projeção de Taguatinga Norte;FAPRO;Privada com fins lucrativos;Faculdade;DF;2,95024;4;Centro Universitário Projeção - Campus 1 - P4 - Taguatinga;-15.8194886;-48.0652696;St. B Norte - Taguatinga, Brasília - DF, 70297-400, Brasil;5WJM+6V Taguatinga, Brasília - DF
2018;1310;FACULDADE DE AMERICANA;FAM;Privada sem fins lucrativos;Faculdade;SP;2,39476;3;FAM - Faculdade de Americana;-22.7337238;-47.2970391;Av. Joaquim Bôer, 733 - Jardim Luciane, Americana - SP, 13477-360, Brasil;7P83+G5 Jardim Luciane, Americana - SP
2018;1311;TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS;TREVISAN;Privada com fins lucrativos;Faculdade;SP;3,79296;4;Trevisan Escola de Negócios;-23.606521;-46.691064;Av. Padre Antônio José dos Santos, 1530 - Brooklin Novo, São Paulo - SP, 04563-004, Brasil;98V5+9H Brooklin Novo - Campo Belo, São Paulo - SP
2018;1312;FACULDADES INTEGRADAS DE RONDONÓPOLIS;FAIR;Privada com fins lucrativos;Faculdade;MT;2,76577;3;UNIC - Campus Floriano Peixoto;-16.4741236;-54.6360239;R. Floriano Peixoto, 597 - Centro, Rondonópolis - MT, 78700-040, Brasil;G9G7+9H Centro, Rondonópolis - MT
2018;1313;FACULDADE DE SUZANO;UNISUZ;Privada sem fins lucrativos;Faculdade;SP;2,52416;3;Faculdade Unida de Suzano - UNISUZ;-23.5443102;-46.3114638;R. José Corrêa Gonçalves, 57 - Centro, Suzano - SP, 08675-130, Brasil;FM4Q+7C Centro, Suzano - SP
2018;1317;Centro Universitário Sudoeste Paulista;UniFSP;Privada com fins lucrativos;Centro Universitário;SP;2,92191;3;UniFSP Avaré;-23.0798634;-48.9245669;Av. Prof. Célso Ferreira da Silva, 1001 - Jardim Europa I, Avaré - SP, 18707-150, Brasil;W3CG+35 Jardim Europa I, Avaré - SP
2018;1318;FACULDADE UNINASSAU VITÓRIA DA CONQUISTA;;Privada com fins lucrativos;Faculdade;BA;2,23535;3;UNINASSAU;-14.8568374;-40.8387954;Av. Otávio Santos, 158 - Centro, Vitória da Conquista - BA, 45020-750, Brasil;45V6+7F Centro, Vitória da Conquista - BA
2018;1319;FACULDADE TECSOMA;FATEC;Privada com fins lucrativos;Faculdade;MG;2,38354;3;Faculdade Tecsoma;-17.2445319;-46.8826863;Rodovia MG 188 KM 167 - Fazendinha, Paracatu - MG, 38600-000, Brasil;Q448+5W Paracatu, MG
2018;1322;FACULDADE EDUVALE DE AVARÉ;EDUVALE;Privada sem fins lucrativos;Faculdade;SP;2,96488;4;Faculdade Eduvale de Avaré;-23.0939716;-48.9329173;Av. Pref. Misael Eufrásio Leal - Centro, Avaré - SP, 18705-050, Brasil;W348+CR Centro, Avaré - SP
2018;1325;FACULDADE DE APUCARANA;FAP;Privada sem fins lucrativos;Faculdade;PR;2,35895;3;FAP - Faculdade de Apucarana;-23.5643608;-51.4402413;R. Osvaldo de Oliveira, 600 - Jardim Flamingos, Apucarana - PR, 86811-500, Brasil;CHP5+7W Jardim Flamingos, Apucarana - PR
2018;1326;FACULDADE CAPIXABA DA SERRA;MULTIVIX SERRA;Privada com fins lucrativos;Faculdade;ES;3,36654;4;Multivix Serra;-20.1923158;-40.2619206;R. Barão do Rio Branco, 120 - Colina de Laranjeiras, Serra - ES, 29167-172, Brasil;RP5Q+36 Colina de Laranjeiras, Serra - ES
2018;1327;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE;ESPM - POA;Privada sem fins lucrativos;Faculdade;RS;3,26299;4;ESPM - Escola Superior de Propaganda e Marketing;-30.0556798;-51.2074264;Rua Guilherme Schell, 350 - Santo Antônio, Porto Alegre - RS, 90640-040, Brasil;WQVV+P2 Santo Antônio, Porto Alegre - RS
2018;1328;FACULDADE DE COMUNICAÇÃO E TURISMO DE OLINDA;FACOTTUR;Privada sem fins lucrativos;Faculdade;PE;1,81008;2;Facottur;-7.999492800000001;-34.8396673;Av. Getúlio Vargas, 1360 - Bairro Novo, Olinda - PE, 53030-010, Brasil;2526+64 Bairro Novo, Olinda - PE
2018;1330;FACULDADE COTEMIG;COTEMIG;Privada com fins lucrativos;Faculdade;MG;2,79096;3;Faculdade COTEMIG;-19.9363838;-43.9663358;R. Santa Cruz, 546 - Alto Barroca, Belo Horizonte - MG, 30431-228, Brasil;327M+CF Alto Barroca, Belo Horizonte - MG
2018;1334;CENTRO UNIVERSITÁRIO FACISA;;Privada com fins lucrativos;Centro Universitário;PB;2,73466;3;UniOpet Centro Universitário;-25.4435996;-49.2687219;Av. Pres. Getúlio Vargas, 892 - Rebouças, Curitiba - PR, 80230-030, Brasil;HP4J+HG Rebouças - Matriz, Curitiba - PR
2018;1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;FAG;Privada sem fins lucrativos;Centro Universitário;PR;2,96625;4;Faculdade Assis Gurgacz;-24.7229617;-53.7610412;Av. Min. Cirne Lima, 2565 - Jardim Coopagro, Toledo - PR, 85903-590, Brasil;76GQ+RH Jardim Coopagro, Toledo - PR
2018;1337;FACULDADE MATER DEI;FMD;Privada com fins lucrativos;Faculdade;PR;2,42894;3;Faculdade Mater Dei;-26.2340472;-52.67173349999999;R. Mato Grosso, 200 - Baixada, Pato Branco - PR, 85501-200, Brasil;Q88H+98 Baixada, Pato Branco - PR
2018;1344;FACULDADE BORGES DE MENDONÇA;FBM;Privada com fins lucrativos;Faculdade;SC;2,36172;3;Faculdades Borges de Mendonça;-27.5951055;-48.5486092;R. Santos Dumont, 104 - Centro, Florianópolis - SC, 88015-020, Brasil;CF32+XH Centro, Florianópolis - SC
2018;1345;FACULDADE ANHANGUERA DE OSASCO;;Privada com fins lucrativos;Faculdade;SP;1,99375;3;Faculdade Anhanguera Campus Osasco Vila Yara;-23.5435371;-46.7662389;Av. dos Autonomistas, 1325 - Vila Campesina, Osasco - SP, 06020-015, Brasil;F64M+HG Vila Campesina, Osasco - SP
2018;1346;FACULDADE BATISTA DE MINAS GERAIS;FBMG;Privada com fins lucrativos;Faculdade;MG;2,24213;3;Faculdade Batista de Minas Gerais;-19.9083209;-43.9353242;R. Varginha, 630 - Colégio Batista, Belo Horizonte - MG, 31110-130, Brasil;33R7+MV Colégio Batista, Belo Horizonte - MG
2018;1350;FACULDADE DO VALE DO JAGUARIBE;FVJ;Privada com fins lucrativos;Faculdade;CE;2,26926;3;Faculdade do Vale do Jaguaribe - FVJ;-4.5722903;-37.7927468;Rodovia CE-040 s/nº - Aeroporto, Aracati - CE, 62800-000, Brasil;C6H4+3W Pedregal, Aracati - CE
2018;1351;CENTRO UNIVERSITÁRIO SOCIESC;;Privada sem fins lucrativos;Centro Universitário;SC;3,36102;4;UniSociesc - Blumenau;-26.9266557;-49.0640946;R. Pandiá Calógeras, 272 - Jardim Blumenau, Blumenau - SC, 89010-350, Brasil;3WFP+89 Jardim Blumenau, Blumenau - SC
2018;1355;FACULDADES INTEGRADAS DE JAHU;FIJ;Privada sem fins lucrativos;Faculdade;SP;2,70444;3;Faculdades Integradas de Jahu - Fij;-22.2864545;-48.5537302;R. Ten. Navarro, 642 - Chácara Braz Miraglia, Jaú - SP, 17207-310, Brasil;PC7W+CG Chácara Braz Miraglia, Jaú - SP
2018;1356;CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL;FUNEC;Pública Municipal;Centro Universitário;SP;2,70555;3;UNIFUNEC - Campus II;-20.1916517;-50.9267149;Av. Mangara, 477 - Jd. Mangará, Santa Fé do Sul - SP, 15775-000, Brasil;R35F+88 Santa Fé do Sul, SP
2018;1357;INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO;ISERJ;Pública Estadual;Faculdade;RJ;2,78208;3;Instituto Superior de Educação do Rio de Janeiro - ISERJ/FAETEC;-22.9135173;-43.2170868;R. Mariz e Barros, 273 - Maracanã, Rio de Janeiro - RJ, 20270-003, Brasil;3QPM+H5 Maracanã, Rio de Janeiro - RJ
2018;1359;FACULDADE CAPIXABA DE NOVA VENÉCIA;MULTIVIX NOVA VENÉCI;Privada com fins lucrativos;Faculdade;ES;3,66244;4;Multivix - Campus Nova Venécia;-18.6926045;-40.4010307;R. Jacobina, 165 - São Francisco, Nova Venécia - ES, 29830-000, Brasil;8H4X+XH São Francisco, Nova Venécia - ES
2018;1360;iCEV - Instituto de Ensino Superior;;Privada com fins lucrativos;Faculdade;PI;2,8152;3;;;;;
2018;1362;FACULDADE UBAENSE OZANAM COELHO;FAGOC;Privada com fins lucrativos;Centro Universitário;MG;2,89019;3;;;;;
2018;1363;FACULDADE VISCONDE DE CAIRÚ;FAVIC;Privada sem fins lucrativos;Faculdade;BA;2,49605;3;Faculdade Visconde de Cairu;-12.9858992;-38.5151427;R. do Salete, 50 - Barris, Salvador - BA, 40070-200, Brasil;2F7M+JW Barris, Salvador - BA
2018;1364;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE VITÓRIA DA CONQUISTA;FTC;Privada com fins lucrativos;Centro Universitário;BA;3,15297;4;Faculdade de Tecnologia e Ciências;-14.8638647;-40.8340422;R. Leonídio Oliveira, 837 - Recreio, Vitória da Conquista - BA, 45020-341, Brasil;45P8+F9 Recreio, Vitória da Conquista - BA
2018;1365;CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO;UNASP;Privada sem fins lucrativos;Centro Universitário;SP;2,85779;3;UNASP  Centro Universitário Adventista Engenheiro Coelho;-22.5034917;-47.1632896;Estr. Mun. Pastor Walter Boger, S/N - Lagoa Bonita I, Eng. Coelho - SP, 13445-970, Brasil;FRWP+JM Lagoa Bonita I, Eng. Coelho - SP
2018;1371;FACULDADE DE MIRANDÓPOLIS;FAM;Privada com fins lucrativos;Faculdade;SP;2,57453;3;Faculdade de Mirandópolis - FAM;-21.1245768;-51.0942969;Avenida São Paulo, 965 - Nogara, Mirandópolis - SP, 16800-000, Brasil;VWG4+57 Mirandópolis, SP
2018;1373;FACULDADE CASA BRANCA;FACAB;Privada com fins lucrativos;Faculdade;SP;3,35901;4;Faculdade Casa Branca;-21.7662862;-47.06848069999999;SP-340, Casa Branca - SP, 13700-000, Brasil;6WMJ+FJ Casa Branca, SP
2018;1374;FACULDADE DE CIÊNCIAS SOCIAIS DE GUARANTÃ DO NORTE;FCSGN;Privada com fins lucrativos;Faculdade;MT;2,72538;3;Faculdade UNIFAMA;-9.9528043;-54.9092564;Av. Jequitibá - Centro, Guarantã do Norte - MT, 78520-000, Brasil;23WR+V7 Centro, Guarantã do Norte - MT
2018;1375;FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA;FCARP;Privada sem fins lucrativos;Faculdade;MT;2,04185;3;Faculdade Católica Rainha da Paz - FCARP;-15.4683544;-58.3535476;Av. Vinte e Três de Maio, 02 - Centro, Araputanga - MT, 78260-000, Brasil;GJJW+MH São Sebastião, Araputanga - MT
2018;1379;FACULDADES INTEGRADAS SÃO PEDRO;FAESA;Privada sem fins lucrativos;Faculdade;ES;3,37244;4;FAESA | Centro Universitário - Campus Vitória;-20.3109331;-40.314429;Av. Vitória, 2220 - Monte Belo, Vitória - ES, 29053-360, Brasil;MMQP+J6 Monte Belo, Vitória - ES
2018;1381;Faculdade Martha Falcão Wyden;FMF Wyden;Privada com fins lucrativos;Faculdade;AM;2,70166;3;Faculdade Martha Falcão | Wyden;-3.1097782;-60.01426240000001;R. Natal, 300 - Adrianópolis, Manaus - AM, 69057-090, Brasil;VXRP+37 Adrianópolis, Manaus - AM
2018;1382;Faculdades EST;EST;Privada sem fins lucrativos;Faculdade;RS;4,16985;5;Faculdades EST;-29.7733092;-51.1394019;R. Amadeo Rossi, 467 - Morro do Espelho, São Leopoldo - RS, 93030-220, Brasil;6VG6+M6 Morro do Espelho, São Leopoldo - RS
2018;1383;FACULDADE JOSÉ LACERDA FILHO DE CIÊNCIAS APLICADAS;FAJOLCA;Privada sem fins lucrativos;Faculdade;PE;1,93529;2;Faculdade José Lacerda Filho de Ciências Aplicadas - Fajolca;-8.3995496;-35.0605887;Ipojuca - PE, 55590-000, Brasil;JW2Q+5Q Ipojuca, PE
2018;1384;FACULDADE SANTA HELENA;FSH;Privada sem fins lucrativos;Faculdade;PE;3,02381;4;Faculdade Santa Helena;-8.0523587;-34.91706;Av. Caxangá, 990 - Madalena, Recife - PE, 50610-120, Brasil;W3XM+35 Madalena, Recife - PE
2018;1385;FACULDADES INTEGRADAS IPEP;FIPEP;Privada sem fins lucrativos;Faculdade;SP;1,62485;2;Faculdades Integradas IPEP;-23.5634298;-46.6370854;R. Pirapitingui, 186 - Liberdade, São Paulo - SP, 01508-020, Brasil;C9P7+J5 Liberdade, São Paulo - SP
2018;1386;FACULDADE ESAMC CAMPINAS;ESAMC;Privada com fins lucrativos;Faculdade;SP;2,32239;3;ESAMC Campinas, Unidade II;-22.9072178;-47.03735710000001;Av. Dr. Manoel Afonso Ferreira, 275 - Jardim Paraíso, Campinas - SP, 13100-029, Brasil;3XV7+43 Jardim Paraíso, Campinas - SP
2018;1387;FACULDADE PENTÁGONO - FAPEN;FAPEN;Privada com fins lucrativos;Faculdade;SP;2,59657;3;;;;;
2018;1388;FACULDADE SUMARÉ;ISES;Privada com fins lucrativos;Centro Universitário;SP;3,07332;4;Faculdade Sumaré;-23.6457653;-46.7035164;R. Cel. Luís Barroso, 566 - Santo Amaro, São Paulo - SP, 04750-030, Brasil;973W+MH Santo Amaro, São Paulo - SP
2018;1394;FACULDADE CASTRO ALVES;FCA;Privada com fins lucrativos;Faculdade;BA;2,14055;3;Faculdade Castro Alves;-12.9991935;-38.4510097;R. Rubem Berta, 128 - Pituba, Salvador - BA, 41810-045, Brasil;2G2X+8H Pituba, Salvador - BA
