Founder;GrauAcademico;BeginYear;EndYear;Momento;NomeIES;SiglaIES;Categoria;OrganizacaoAcademica;IGCContinuo;IGCFaixa;LatitudeIES;LongitudeIES;CidadeIES;EstadoIES;RegiaoIES;EhCidadeIESCapital;OrganizationID;AnoCriacao;LatitudeStartup;LongitudeStartup;P;CidadeStartup;EstadoStartup;EhCidadeStartupCapital;RegiaoStartup
5eb241b2a7e8c4bce174083f;Mestrado;2015;2017;Depois;"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS";CEFET/MG;Pública;"Centro Universitário";3.397300000000000000;4;-19.939060000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;bússola-do-investidor;2007;-19.937855800000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb241b2a7e8c4bce174083f;Doutorado/PHD;2017;2021;Depois;"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS";CEFET/MG;Pública;"Centro Universitário";3.397300000000000000;4;-19.939060000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;bússola-do-investidor;2007;-19.937855800000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb241a1a7e8c4bce174082f;Graduação;2015;2020;Antes;"UNIVERSIDADE FEDERAL DE SANTA MARIA";UFSM;Pública;Universidade;3.872690000000000000;4;-29.721549300000000000;-53.808675000000000000;"Santa Maria";"Rio Grande do Sul";Sul;0;buzee;2017;-29.724267200000000000;-53.808675000000000000;NULL;"Santa Maria";"Rio Grande do Sul";0;Sul
5eb2419ba7e8c4bce1740823;Graduação;2007;2010;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;bynd-2;2014;-23.567387000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2419ea7e8c4bce1740825;Graduação;2006;2010;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;bynd-2;2014;-23.567387000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24196a7e8c4bce174081f;Graduação;1997;2000;Antes;"UNIVERSIDADE PAULISTA";UNIP;Privada;Universidade;2.691250000000000000;3;-25.439131500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;cachorrogato;2013;-23.588406500000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24191a7e8c4bce1740815;Graduação;2008;2011;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;camelo-digital;2013;-23.575945300000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2418fa7e8c4bce1740807;Doutorado/PHD;2012;2016;Depois;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;campinas-startups-association;2010;-22.815037900000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb2418fa7e8c4bce1740807;Mestrado;2010;2012;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;campinas-startups-association;2010;-22.815037900000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb2418fa7e8c4bce1740807;Graduação;2004;2009;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;campinas-startups-association;2010;-22.815037900000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb24181a7e8c4bce17407f7;Graduação;1992;1996;Antes;"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA";UDESC;Pública;Universidade;3.504450000000000000;4;-27.585958700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;camtwo;2010;-26.871283500000000000;-52.404667000000000000;NULL;Xanxerê;"Santa Catarina";0;Sul
5eb24184a7e8c4bce17407f9;Graduação;2008;2012;Antes;"UNIVERSIDADE DO OESTE DE SANTA CATARINA";UNOESC;Privada;Universidade;2.928470000000000000;3;-27.167319000000000000;-51.506690000000000000;Joaçaba;"Santa Catarina";Sul;0;camtwo;2010;-26.871283500000000000;-52.404667000000000000;NULL;Xanxerê;"Santa Catarina";0;Sul
5eb24174a7e8c4bce17407ed;Graduação;2005;2011;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;canal-da-peça;2012;-23.590291700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24179a7e8c4bce17407f1;MBA;2014;2015;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;canal-da-peça;2012;-23.590291700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2417ca7e8c4bce17407f3;MBA;2002;2003;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;canal-da-peça;2012;-23.590291700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2417ca7e8c4bce17407f3;Graduação;1997;2001;Antes;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;canal-da-peça;2012;-23.590291700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24163a7e8c4bce17407d3;Graduação;2006;2012;Antes;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;capital21;2017;-22.950333000000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb2415ea7e8c4bce17407c9;Graduação;NULL;NULL;NULL;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO";PUCSP;Privada;Universidade;3.725610000000000000;4;-23.537920100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carbono-zero;2010;-23.541534100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24151a7e8c4bce17407bd;Graduação;2011;2015;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carefy;2017;-21.145371200000000000;-47.805476000000000000;NULL;"Ribeirão Preto";"São Paulo";0;Sudeste
5eb24151a7e8c4bce17407bd;Mestrado;2016;2017;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carefy;2017;-21.145371200000000000;-47.805476000000000000;NULL;"Ribeirão Preto";"São Paulo";0;Sudeste
5eb24155a7e8c4bce17407bf;Graduação;2011;2017;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carefy;2017;-21.145371200000000000;-47.805476000000000000;NULL;"Ribeirão Preto";"São Paulo";0;Sudeste
5eb24148a7e8c4bce17407b5;Especialização;2013;2014;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO";PUCSP;Privada;Universidade;3.725610000000000000;4;-23.537920100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carenet-longevity;2013;-23.605089900000000000;-46.570383000000000000;1452.991002;"São Paulo";"São Paulo";1;Sudeste
5eb24148a7e8c4bce17407b5;Graduação;2007;2012;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO";PUCSP;Privada;Universidade;3.725610000000000000;4;-23.537920100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carenet-longevity;2013;-23.605089900000000000;-46.570383000000000000;1452.991002;"São Paulo";"São Paulo";1;Sudeste
5eb24140a7e8c4bce17407b1;Especialização;1998;2000;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;cargobr;2013;-23.504965000000000000;-46.570383000000000000;665.404572;"São Paulo";"São Paulo";1;Sudeste
5eb24140a7e8c4bce17407b1;MBA;2018;2019;Depois;"FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA";FIAP;Privada;Faculdade;3.352450000000000000;4;-23.595105600000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;cargobr;2013;-23.504965000000000000;-46.570383000000000000;665.404572;"São Paulo";"São Paulo";1;Sudeste
5eb24135a7e8c4bce17407a9;MBA;2000;2001;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;cargox-com-br;2013;-23.597639300000000000;-46.570383000000000000;3241.714580;"São Paulo";"São Paulo";1;Sudeste
5eb2412ba7e8c4bce174079d;Graduação;NULL;NULL;NULL;"UNIVERSIDADE ANHEMBI MORUMBI";UAM;Privada;Universidade;3.076210000000000000;4;-23.600097700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;carpointer;2014;-23.567387000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24128a7e8c4bce1740799;Graduação;NULL;NULL;NULL;"UNIVERSIDADE ESTADUAL DE CAMPINAS";UNICAMP;Pública;Universidade;4.399270000000000000;5;-22.818439300000000000;-47.060156000000000000;Campinas;"São Paulo";Sudeste;0;carreira-beauty;2013;-23.597732000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24125a7e8c4bce1740793;MBA;2013;2014;Antes;"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS";FFIA;Privada;Faculdade;3.738760000000000000;4;-23.565587100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;cartão-solar;2016;-27.154998000000000000;-48.602757000000000000;NULL;"Porto Belo";"Santa Catarina";0;Sul
5eb24113a7e8c4bce174078f;Especialização;2012;2013;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;casa-da-joanna;2014;-23.617169500000000000;-46.530874000000000000;NULL;"Santo André";"São Paulo";0;Sudeste
5eb24113a7e8c4bce174078f;Mestrado;2014;2016;Antes;"UNIVERSIDADE METODISTA DE SÃO PAULO";UMESP;Privada;Universidade;2.666400000000000000;3;-25.427033200000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;casa-da-joanna;2014;-23.617169500000000000;-46.530874000000000000;NULL;"Santo André";"São Paulo";0;Sudeste
5eb24108a7e8c4bce1740787;Graduação;2009;2012;Antes;"CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ";UNIA;Privada;"Centro Universitário";1.945680000000000000;3;-23.662303800000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;cashtur;2018;-23.502503000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24103a7e8c4bce1740781;Especialização;2005;2007;Antes;"UNIVERSIDADE ANHEMBI MORUMBI";UAM;Privada;Universidade;3.076210000000000000;4;-23.600097700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;castfy;2017;-23.581847100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24103a7e8c4bce1740781;Graduação;2001;2004;Antes;"UNIVERSIDADE ANHEMBI MORUMBI";UAM;Privada;Universidade;3.076210000000000000;4;-23.600097700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;castfy;2017;-23.581847100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb240fba7e8c4bce174077d;Graduação;2002;2007;Antes;"UNIVERSIDADE FEDERAL DE SANTA CATARINA";UFSC;Pública;Universidade;4.088220000000000000;5;-27.600083700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;cat-nigiri;2012;-27.585628300000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb240f9a7e8c4bce1740779;Especialização;2013;2014;Depois;"UNIVERSIDADE POSITIVO";UP;Privada;Universidade;3.219530000000000000;4;-25.446390400000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;catarinas-design-de-interação;2011;-27.596262000000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb240f9a7e8c4bce1740779;MBA;2010;2011;Antes;"UNIVERSIDADE DO VALE DO ITAJAÍ";UNIVALI;Privada;Universidade;3.114830000000000000;4;-26.916132900000000000;-48.657023000000000000;Itajaí;"Santa Catarina";Sul;0;catarinas-design-de-interação;2011;-27.596262000000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb240f9a7e8c4bce1740779;Mestrado;2016;2018;Depois;"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA";UDESC;Pública;Universidade;3.504450000000000000;4;-27.585958700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;catarinas-design-de-interação;2011;-27.596262000000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb240e6a7e8c4bce174076f;Graduação;1994;1999;Antes;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;cavalcante-advogados;2007;-22.910755300000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240eaa7e8c4bce1740773;Graduação;NULL;NULL;NULL;"UNIVERSIDADE CÂNDIDO MENDES";UCAM;Privada;Universidade;2.196360000000000000;3;-22.933818500000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;cavalcante-advogados;2007;-22.910755300000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240f2a7e8c4bce1740775;MBA;NULL;NULL;NULL;"CENTRO UNIVERSITÁRIO IBMR";"CENTRO UNIVERSITÁRIO IBMR";Privada;"Centro Universitário";2.789480000000000000;3;-23.001118100000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;cavalcante-advogados;2007;-22.910755300000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240cca7e8c4bce174075b;MBA;2015;2016;Antes;"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS";FFIA;Privada;Faculdade;3.738760000000000000;4;-23.565587100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;celcoin;2015;-23.567387000000000000;-46.570383000000000000;542.494546;"São Paulo";"São Paulo";1;Sudeste
5eb240cca7e8c4bce174075b;Graduação;2001;2005;Antes;"CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO";FEBASP;Privada;"Centro Universitário";2.539190000000000000;3;-23.581362800000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;celcoin;2015;-23.567387000000000000;-46.570383000000000000;542.494546;"São Paulo";"São Paulo";1;Sudeste
5eb240d0a7e8c4bce174075d;Mestrado;2006;2008;Antes;"Centro Universitário IBMEC";"Centro Universitário IBMEC";Privada;"Centro Universitário";3.081690000000000000;4;-22.912358600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;celcoin;2015;-23.567387000000000000;-46.570383000000000000;542.494546;"São Paulo";"São Paulo";1;Sudeste
5eb240c3a7e8c4bce1740755;MBA;2018;2020;Depois;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;celebrar;2015;-23.533533000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb240c3a7e8c4bce1740755;Graduação;2008;2013;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;celebrar;2015;-23.533533000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb240c0a7e8c4bce1740751;MBA;2009;2011;Antes;"ESCOLA SUPERIOR NACIONAL DE SEGUROS";ESNS;Privada;Faculdade;3.376160000000000000;4;-25.453157300000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;central-do-boi;2016;-30.073170800000000000;-51.228660000000000000;NULL;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb240bba7e8c4bce174074d;Mestrado;2011;2012;Antes;"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE";"ESPM - POA";Privada;Faculdade;3.262990000000000000;4;-30.055679800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;central-do-franqueado;2015;-30.053335899999990000;-51.228660000000000000;NULL;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb240bba7e8c4bce174074d;Graduação;2000;2008;Antes;"UNIVERSIDADE LUTERANA DO BRASIL";ULBRA;Privada;Universidade;2.845050000000000000;3;-25.434415300000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;central-do-franqueado;2015;-30.053335899999990000;-51.228660000000000000;NULL;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb240aea7e8c4bce174073b;Graduação;1979;1983;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;chame-o-zé;2017;-22.876652000000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240aea7e8c4bce174073b;Graduação;1979;1984;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;chame-o-zé;2017;-22.876652000000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240b1a7e8c4bce174073d;Especialização;2004;2006;Antes;"UNIVERSIDADE FEDERAL FLUMINENSE";UFF;Pública;Universidade;3.548600000000000000;4;-22.506290300000000000;-44.093522000000000000;"Volta Redonda";"Rio de Janeiro";Sudeste;0;chame-o-zé;2017;-22.876652000000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240b1a7e8c4bce174073d;MBA;2011;2013;Antes;"UNIVERSIDADE FEDERAL FLUMINENSE";UFF;Pública;Universidade;3.548600000000000000;4;-22.506290300000000000;-44.093522000000000000;"Volta Redonda";"Rio de Janeiro";Sudeste;0;chame-o-zé;2017;-22.876652000000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb240a3a7e8c4bce174072d;MBA;2008;2009;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVPR;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;checkmob;2013;-25.437110200000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb240a3a7e8c4bce174072d;Graduação;2002;2005;Antes;"UNIVERSIDADE FEDERAL DO PARANÁ";UFPR;Pública;Universidade;3.969940000000000000;5;-25.426908100000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;checkmob;2013;-25.437110200000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb24098a7e8c4bce1740723;Graduação;2008;2014;Antes;"UNIVERSIDADE FEDERAL DE SANTA CATARINA";UFSC;Pública;Universidade;4.088220000000000000;5;-27.600083700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;cheesecake-labs-2;2013;-27.596815000000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb2409ea7e8c4bce1740725;Especialização;2019;2020;Depois;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL";PUCRS;Privada;Universidade;3.664940000000000000;4;-30.058925000000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;cheesecake-labs-2;2013;-27.596815000000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb2409ea7e8c4bce1740725;Graduação;2008;2013;Antes;"UNIVERSIDADE FEDERAL DE SANTA CATARINA";UFSC;Pública;Universidade;4.088220000000000000;5;-27.600083700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;cheesecake-labs-2;2013;-27.596815000000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb2408ea7e8c4bce1740719;Graduação;1991;1996;Antes;"UNIVERSIDADE FEDERAL DE MINAS GERAIS";UFMG;Pública;Universidade;4.249650000000000000;5;-19.870682000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;chefsclub;2012;-23.002700500000000000;-43.227875000000000000;698.698315;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb24092a7e8c4bce174071b;Graduação;NULL;NULL;NULL;"UNIVERSIDADE FEDERAL DE MINAS GERAIS";UFMG;Pública;Universidade;4.249650000000000000;5;-19.870682000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;chefsclub;2012;-23.002700500000000000;-43.227875000000000000;698.698315;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb24092a7e8c4bce174071b;MBA;2014;2015;Depois;"Fundação Dom Cabral";FDC;Privada;Faculdade;NULL;NULL;-23.598149300000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;chefsclub;2012;-23.002700500000000000;-43.227875000000000000;698.698315;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb24092a7e8c4bce174071b;MBA;2013;NULL;NULL;"Fundação Dom Cabral";FDC;Privada;Faculdade;NULL;NULL;-23.598149300000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;chefsclub;2012;-23.002700500000000000;-43.227875000000000000;698.698315;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb24096a7e8c4bce174071f;Graduação;2006;2010;Antes;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;chefsclub;2012;-23.002700500000000000;-43.227875000000000000;698.698315;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb24088a7e8c4bce1740715;Graduação;2004;2007;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;cheftime;2014;-23.581829900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24088a7e8c4bce1740715;MBA;2013;2014;Antes;"Faculdade ISAE BRASIL";ISAE;Privada;Faculdade;2.243840000000000000;3;-25.437586900000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;cheftime;2014;-23.581829900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
